datetime,casual,registered,count_direct_model,count
2012-09-30 10:00:00,92,196,290,288
2012-09-30 11:00:00,125,232,351,357
2012-09-30 12:00:00,136,288,424,424
2012-09-30 13:00:00,138,278,416,417
2012-09-30 14:00:00,139,249,384,388
2012-09-30 15:00:00,147,272,415,419
2012-09-30 16:00:00,151,377,543,528
2012-09-30 17:00:00,160,592,807,751
2012-09-30 18:00:00,81,460,581,540
2012-09-30 19:00:00,34,206,254,240
2012-09-30 20:00:00,26,151,188,178
2012-09-30 21:00:00,44,199,257,243
2012-09-30 22:00:00,34,152,196,185
2012-09-30 23:00:00,25,100,129,124
2012-10-20 00:00:00,18,57,76,75
2012-10-20 01:00:00,12,31,42,43
2012-10-20 02:00:00,8,18,25,26
2012-10-20 03:00:00,5,11,14,16
2012-10-20 04:00:00,4,9,11,13
2012-10-20 05:00:00,4,24,29,29
2012-10-20 06:00:00,11,84,103,95
2012-10-20 07:00:00,22,216,258,238
2012-10-20 08:00:00,50,430,524,481
2012-10-20 09:00:00,70,308,402,379
2012-10-20 10:00:00,94,208,303,302
2012-10-20 11:00:00,113,231,343,345
2012-10-20 12:00:00,136,302,440,438
2012-10-20 13:00:00,136,290,428,427
2012-10-20 14:00:00,146,268,410,414
2012-10-20 15:00:00,145,286,431,431
2012-10-20 16:00:00,131,374,521,505
2012-10-20 17:00:00,149,605,808,754
2012-10-20 18:00:00,115,557,723,672
2012-10-20 19:00:00,88,407,528,494
2012-10-20 20:00:00,69,299,391,368
2012-10-20 21:00:00,51,220,284,270
2012-10-20 22:00:00,41,170,220,211
2012-10-20 23:00:00,29,112,145,140
2012-10-21 00:00:00,18,54,72,72
2012-10-21 01:00:00,11,28,37,38
2012-10-21 02:00:00,7,16,22,23
2012-10-21 03:00:00,4,10,13,14
2012-10-21 04:00:00,3,7,9,9
2012-10-21 05:00:00,4,22,26,26
2012-10-21 06:00:00,10,76,93,86
2012-10-21 07:00:00,23,203,246,226
2012-10-21 08:00:00,44,382,464,426
2012-10-21 09:00:00,60,270,350,330
2012-10-21 10:00:00,81,181,262,262
2012-10-21 11:00:00,102,205,303,307
2012-10-21 12:00:00,117,263,379,380
2012-10-21 13:00:00,127,260,385,388
2012-10-21 14:00:00,132,236,361,368
2012-10-21 15:00:00,128,249,373,377
2012-10-21 16:00:00,127,342,481,469
2012-10-21 17:00:00,130,529,704,659
2012-10-21 18:00:00,108,502,654,609
2012-10-21 19:00:00,82,365,476,447
2012-10-21 20:00:00,60,262,342,322
2012-10-21 21:00:00,42,190,243,232
2012-10-21 22:00:00,36,152,196,188
2012-10-21 23:00:00,28,103,135,131
2012-10-22 00:00:00,8,56,66,64
2012-10-22 01:00:00,5,29,35,34
2012-10-22 02:00:00,3,17,20,20
2012-10-22 03:00:00,2,11,13,13
2012-10-22 04:00:00,1,8,9,9
2012-10-22 05:00:00,1,23,24,24
2012-10-22 06:00:00,4,74,78,78
2012-10-22 07:00:00,11,208,221,218
2012-10-22 08:00:00,24,412,446,437
2012-10-22 09:00:00,31,285,326,316
2012-10-22 10:00:00,45,198,256,243
2012-10-22 11:00:00,65,234,313,299
2012-10-22 12:00:00,77,305,400,382
2012-10-22 13:00:00,90,309,417,400
2012-10-22 14:00:00,89,273,379,362
2012-10-22 15:00:00,93,298,410,392
2012-10-22 16:00:00,92,406,523,498
2012-10-22 17:00:00,102,650,799,751
2012-10-22 18:00:00,54,516,594,570
2012-10-22 19:00:00,44,388,449,432
2012-10-22 20:00:00,32,276,319,308
2012-10-22 21:00:00,24,206,237,231
2012-10-22 22:00:00,17,152,173,169
2012-10-22 23:00:00,13,102,117,115
2012-10-23 00:00:00,7,55,62,62
2012-10-23 01:00:00,4,30,35,34
2012-10-23 02:00:00,3,17,20,20
2012-10-23 03:00:00,2,11,12,12
2012-10-23 04:00:00,1,8,9,9
2012-10-23 05:00:00,1,25,25,26
2012-10-23 06:00:00,3,78,80,82
2012-10-23 07:00:00,9,208,213,217
2012-10-23 08:00:00,19,402,415,421
2012-10-23 09:00:00,26,282,311,307
2012-10-23 10:00:00,42,207,261,249
2012-10-23 11:00:00,65,256,337,322
2012-10-23 12:00:00,66,308,389,374
2012-10-23 13:00:00,71,302,391,373
2012-10-23 14:00:00,81,282,382,362
2012-10-23 15:00:00,80,301,400,381
2012-10-23 16:00:00,83,420,528,503
2012-10-23 17:00:00,95,680,818,774
2012-10-23 18:00:00,65,600,690,664
2012-10-23 19:00:00,51,440,509,491
2012-10-23 20:00:00,32,296,337,328
2012-10-23 21:00:00,26,228,259,253
2012-10-23 22:00:00,21,175,199,195
2012-10-23 23:00:00,14,114,129,128
2012-10-24 00:00:00,9,63,73,72
2012-10-24 01:00:00,6,34,40,40
2012-10-24 02:00:00,4,20,24,24
2012-10-24 03:00:00,2,11,13,14
2012-10-24 04:00:00,1,9,10,10
2012-10-24 05:00:00,2,26,27,28
2012-10-24 06:00:00,4,85,88,89
2012-10-24 07:00:00,10,226,235,237
2012-10-24 08:00:00,20,417,430,437
2012-10-24 09:00:00,26,290,316,315
2012-10-24 10:00:00,35,197,240,232
2012-10-24 11:00:00,52,240,306,292
2012-10-24 12:00:00,64,314,392,377
2012-10-24 13:00:00,73,316,407,389
2012-10-24 14:00:00,88,298,404,387
2012-10-24 15:00:00,83,316,418,399
2012-10-24 16:00:00,93,447,564,540
2012-10-24 17:00:00,85,676,796,761
2012-10-24 18:00:00,71,639,737,710
2012-10-24 19:00:00,47,437,496,484
2012-10-24 20:00:00,34,310,351,344
2012-10-24 21:00:00,28,239,271,267
2012-10-24 22:00:00,22,184,208,206
2012-10-24 23:00:00,14,116,131,131
2012-10-25 00:00:00,11,71,83,82
2012-10-25 01:00:00,7,37,45,44
2012-10-25 02:00:00,4,21,25,25
2012-10-25 03:00:00,2,11,13,13
2012-10-25 04:00:00,1,9,10,10
2012-10-25 05:00:00,2,26,27,28
2012-10-25 06:00:00,4,86,89,91
2012-10-25 07:00:00,10,230,237,240
2012-10-25 08:00:00,21,440,453,460
2012-10-25 09:00:00,25,299,325,324
2012-10-25 10:00:00,33,200,242,233
2012-10-25 11:00:00,40,223,275,263
2012-10-25 12:00:00,46,286,343,332
2012-10-25 13:00:00,47,279,341,326
2012-10-25 14:00:00,60,272,351,332
2012-10-25 15:00:00,66,303,389,369
2012-10-25 16:00:00,62,406,487,468
2012-10-25 17:00:00,68,644,735,711
2012-10-25 18:00:00,45,560,612,605
2012-10-25 19:00:00,34,404,440,437
2012-10-25 20:00:00,23,279,302,301
2012-10-25 21:00:00,19,215,233,234
2012-10-25 22:00:00,17,174,191,190
2012-10-25 23:00:00,12,115,127,127
2012-10-26 00:00:00,11,68,81,80
2012-10-26 01:00:00,6,34,41,41
2012-10-26 02:00:00,4,20,24,25
2012-10-26 03:00:00,3,12,14,15
2012-10-26 04:00:00,2,9,11,11
2012-10-26 05:00:00,2,28,30,31
2012-10-26 06:00:00,6,94,100,99
2012-10-26 07:00:00,14,248,265,262
2012-10-26 08:00:00,28,472,504,499
2012-10-26 09:00:00,34,322,363,356
2012-10-26 10:00:00,43,212,264,254
2012-10-26 11:00:00,55,242,309,297
2012-10-26 12:00:00,62,309,384,371
2012-10-26 13:00:00,66,303,384,369
2012-10-26 14:00:00,76,287,381,364
2012-10-26 15:00:00,80,314,412,394
2012-10-26 16:00:00,66,395,478,461
2012-10-26 17:00:00,67,610,697,677
2012-10-26 18:00:00,55,576,644,630
2012-10-26 19:00:00,40,414,461,454
2012-10-26 20:00:00,32,304,341,335
2012-10-26 21:00:00,27,239,270,266
2012-10-26 22:00:00,21,181,204,202
2012-10-26 23:00:00,17,126,144,142
2012-10-27 00:00:00,19,58,78,77
2012-10-27 01:00:00,11,29,40,40
2012-10-27 02:00:00,8,17,24,25
2012-10-27 03:00:00,6,11,15,17
2012-10-27 04:00:00,4,8,11,12
2012-10-27 05:00:00,5,24,30,29
2012-10-27 06:00:00,10,81,98,91
2012-10-27 07:00:00,25,221,269,246
2012-10-27 08:00:00,50,425,518,475
2012-10-27 09:00:00,62,290,373,352
2012-10-27 10:00:00,84,196,283,281
2012-10-27 11:00:00,109,226,334,335
2012-10-27 12:00:00,153,314,461,466
2012-10-27 13:00:00,162,309,463,470
2012-10-27 14:00:00,160,274,422,434
2012-10-27 15:00:00,112,252,368,364
2012-10-27 16:00:00,112,344,473,456
2012-10-27 17:00:00,122,546,714,668
2012-10-27 18:00:00,100,513,656,612
2012-10-27 19:00:00,71,365,464,436
2012-10-27 20:00:00,56,268,344,324
2012-10-27 21:00:00,47,207,265,253
2012-10-27 22:00:00,38,161,207,199
2012-10-27 23:00:00,28,106,137,134
2012-10-28 00:00:00,10,32,43,42
2012-10-28 01:00:00,11,27,36,37
2012-10-28 02:00:00,8,16,22,24
2012-10-28 03:00:00,5,10,13,15
2012-10-28 04:00:00,4,7,10,11
2012-10-28 05:00:00,5,22,27,27
2012-10-28 06:00:00,10,75,92,86
2012-10-28 07:00:00,25,201,246,226
2012-10-28 08:00:00,43,364,440,407
2012-10-28 09:00:00,56,256,329,312
2012-10-28 10:00:00,68,167,236,234
2012-10-28 11:00:00,84,189,273,273
2012-10-28 12:00:00,80,224,309,304
2012-10-28 13:00:00,83,218,306,300
2012-10-28 14:00:00,86,196,286,283
2012-10-28 15:00:00,84,208,297,292
2012-10-28 16:00:00,48,177,233,225
2012-10-28 17:00:00,46,269,331,315
2012-10-28 18:00:00,32,236,279,268
2012-10-28 19:00:00,26,179,213,205
2012-10-28 20:00:00,20,129,155,149
2012-10-28 21:00:00,18,103,125,121
2012-10-28 22:00:00,15,81,99,96
2012-10-28 23:00:00,10,52,64,63
2012-10-29 00:00:00,3,31,34,34
2012-10-30 13:00:00,12,120,132,132
2012-10-30 14:00:00,12,107,122,119
2012-10-30 15:00:00,12,117,131,129
2012-10-30 16:00:00,12,162,171,174
2012-10-30 17:00:00,14,258,260,272
2012-10-30 18:00:00,12,249,246,260
2012-10-30 19:00:00,30,358,389,388
2012-10-30 20:00:00,12,213,217,225
2012-10-30 21:00:00,11,168,172,178
2012-10-30 22:00:00,10,136,142,146
2012-10-30 23:00:00,7,91,96,98
2012-10-31 00:00:00,4,49,52,53
2012-10-31 01:00:00,2,26,28,28
2012-10-31 02:00:00,1,15,16,16
2012-10-31 03:00:00,1,9,10,10
2012-10-31 04:00:00,0,6,7,7
2012-10-31 05:00:00,0,21,20,21
2012-10-31 06:00:00,2,72,71,74
2012-10-31 07:00:00,5,182,176,188
2012-10-31 08:00:00,13,373,366,386
2012-10-31 09:00:00,17,259,269,276
2012-10-31 10:00:00,21,168,193,189
2012-10-31 11:00:00,25,184,215,209
2012-10-31 12:00:00,36,259,302,295
2012-10-31 13:00:00,39,257,305,295
2012-10-31 14:00:00,36,220,267,255
2012-10-31 15:00:00,39,247,298,286
2012-10-31 16:00:00,36,323,363,359
2012-10-31 17:00:00,37,504,537,542
2012-10-31 18:00:00,30,473,493,504
2012-10-31 19:00:00,25,356,375,381
2012-10-31 20:00:00,20,262,277,281
2012-10-31 21:00:00,16,202,214,218
2012-10-31 22:00:00,12,155,164,167
2012-10-31 23:00:00,9,105,113,115
2012-11-20 00:00:00,4,50,54,54
2012-11-20 01:00:00,3,27,30,30
2012-11-20 02:00:00,1,15,16,16
2012-11-20 03:00:00,1,9,10,10
2012-11-20 04:00:00,0,7,7,7
2012-11-20 05:00:00,1,21,21,22
2012-11-20 06:00:00,2,69,68,71
2012-11-20 07:00:00,6,192,190,198
2012-11-20 08:00:00,13,364,360,377
2012-11-20 09:00:00,17,252,264,269
2012-11-20 10:00:00,23,169,199,192
2012-11-20 11:00:00,28,190,228,219
2012-11-20 12:00:00,31,241,280,272
2012-11-20 13:00:00,34,240,286,274
2012-11-20 14:00:00,34,211,258,245
2012-11-20 15:00:00,36,232,282,268
2012-11-20 16:00:00,32,307,345,339
2012-11-20 17:00:00,31,464,491,495
2012-11-20 18:00:00,27,446,464,473
2012-11-20 19:00:00,21,331,347,352
2012-11-20 20:00:00,15,236,248,252
2012-11-20 21:00:00,14,190,201,204
2012-11-20 22:00:00,11,148,158,159
2012-11-20 23:00:00,7,91,95,98
2012-11-21 00:00:00,5,52,56,57
2012-11-21 01:00:00,2,27,29,29
2012-11-21 02:00:00,1,15,16,16
2012-11-21 03:00:00,0,9,9,9
2012-11-21 04:00:00,0,7,7,7
2012-11-21 05:00:00,0,21,20,21
2012-11-21 06:00:00,2,70,67,71
2012-11-21 07:00:00,5,183,175,188
2012-11-21 08:00:00,10,340,322,349
2012-11-21 09:00:00,15,252,259,267
2012-11-21 10:00:00,23,180,209,203
2012-11-21 11:00:00,30,206,245,236
2012-11-21 12:00:00,38,270,317,308
2012-11-21 13:00:00,39,262,312,301
2012-11-21 14:00:00,42,240,297,282
2012-11-21 15:00:00,43,261,318,303
2012-11-21 16:00:00,42,354,405,396
2012-11-21 17:00:00,40,534,573,574
2012-11-21 18:00:00,35,516,546,551
2012-11-21 19:00:00,24,362,379,386
2012-11-21 20:00:00,15,248,256,263
2012-11-21 21:00:00,15,205,216,220
2012-11-21 22:00:00,12,158,166,170
2012-11-21 23:00:00,8,101,106,108
2012-11-22 00:00:00,8,53,62,60
2012-11-22 01:00:00,4,27,32,31
2012-11-22 02:00:00,2,15,18,17
2012-11-22 03:00:00,1,9,10,10
2012-11-22 04:00:00,1,6,7,7
2012-11-22 05:00:00,1,21,22,22
2012-11-22 06:00:00,3,72,75,75
2012-11-22 07:00:00,7,180,185,187
2012-11-22 08:00:00,15,343,354,359
2012-11-22 09:00:00,26,265,298,291
2012-11-22 10:00:00,36,180,226,216
2012-11-22 11:00:00,56,220,289,275
2012-11-22 12:00:00,66,286,369,352
2012-11-22 13:00:00,71,281,371,352
2012-11-22 14:00:00,76,256,351,332
2012-11-22 15:00:00,76,276,372,352
2012-11-22 16:00:00,73,371,468,444
2012-11-22 17:00:00,75,577,689,653
2012-11-22 18:00:00,54,517,593,570
2012-11-22 19:00:00,33,344,386,376
2012-11-22 20:00:00,25,252,284,277
2012-11-22 21:00:00,21,194,219,215
2012-11-22 22:00:00,17,153,174,170
2012-11-22 23:00:00,12,98,111,110
2012-11-23 00:00:00,6,59,65,65
2012-11-23 01:00:00,3,29,32,32
2012-11-23 02:00:00,2,17,19,19
2012-11-23 03:00:00,1,11,12,12
2012-11-23 04:00:00,1,8,8,8
2012-11-23 05:00:00,1,24,24,25
2012-11-23 06:00:00,3,80,79,83
2012-11-23 07:00:00,7,213,210,220
2012-11-23 08:00:00,13,380,370,393
2012-11-23 09:00:00,18,274,287,292
2012-11-23 10:00:00,28,192,227,220
2012-11-23 11:00:00,42,233,287,275
2012-11-23 12:00:00,51,305,369,357
2012-11-23 13:00:00,54,296,365,350
2012-11-23 14:00:00,60,275,355,336
2012-11-23 15:00:00,57,289,363,345
2012-11-23 16:00:00,55,389,460,445
2012-11-23 17:00:00,61,622,700,683
2012-11-23 18:00:00,48,576,632,624
2012-11-23 19:00:00,36,414,453,450
2012-11-23 20:00:00,32,326,365,358
2012-11-23 21:00:00,25,242,269,266
2012-11-23 22:00:00,20,185,204,204
2012-11-23 23:00:00,14,121,135,135
2012-11-24 00:00:00,16,57,74,73
2012-11-24 01:00:00,7,27,34,34
2012-11-24 02:00:00,5,15,20,20
2012-11-24 03:00:00,3,9,12,12
2012-11-24 04:00:00,2,7,8,8
2012-11-24 05:00:00,2,21,24,23
2012-11-24 06:00:00,5,69,78,75
2012-11-24 07:00:00,12,180,202,192
2012-11-24 08:00:00,22,325,360,348
2012-11-24 09:00:00,28,224,262,252
2012-11-24 10:00:00,36,151,196,187
2012-11-24 11:00:00,47,173,231,220
2012-11-24 12:00:00,48,209,268,257
2012-11-24 13:00:00,63,227,305,291
2012-11-24 14:00:00,61,198,273,259
2012-11-24 15:00:00,57,209,281,266
2012-11-24 16:00:00,54,280,352,334
2012-11-24 17:00:00,57,438,522,495
2012-11-24 18:00:00,47,414,484,461
2012-11-24 19:00:00,39,315,372,354
2012-11-24 20:00:00,28,222,262,250
2012-11-24 21:00:00,25,176,209,200
2012-11-24 22:00:00,20,136,162,156
2012-11-24 23:00:00,15,91,110,106
2012-11-25 00:00:00,8,43,53,51
2012-11-25 01:00:00,5,23,29,29
2012-11-25 02:00:00,3,13,16,16
2012-11-25 03:00:00,3,9,11,12
2012-11-25 04:00:00,2,7,8,9
2012-11-25 05:00:00,2,18,20,20
2012-11-25 06:00:00,5,62,70,67
2012-11-25 07:00:00,11,164,184,175
2012-11-25 08:00:00,21,300,334,321
2012-11-25 09:00:00,27,206,243,233
2012-11-25 10:00:00,36,140,184,176
2012-11-25 11:00:00,44,156,209,200
2012-11-25 12:00:00,47,195,253,242
2012-11-25 13:00:00,48,189,249,237
2012-11-25 14:00:00,51,171,234,222
2012-11-25 15:00:00,56,193,262,249
2012-11-25 16:00:00,59,268,345,327
2012-11-25 17:00:00,62,421,514,483
2012-11-25 18:00:00,47,387,459,435
2012-11-25 19:00:00,44,307,371,350
2012-11-25 20:00:00,29,212,254,241
2012-11-25 21:00:00,27,171,208,198
2012-11-25 22:00:00,20,128,154,148
2012-11-25 23:00:00,13,80,96,93
2012-11-26 00:00:00,4,47,51,51
2012-11-26 01:00:00,2,24,27,27
2012-11-26 02:00:00,2,14,16,16
2012-11-26 03:00:00,1,9,9,9
2012-11-26 04:00:00,0,7,7,7
2012-11-26 05:00:00,0,19,19,19
2012-11-26 06:00:00,2,68,68,70
2012-11-26 07:00:00,7,185,187,192
2012-11-26 08:00:00,13,348,351,362
2012-11-26 09:00:00,18,244,262,262
2012-11-26 10:00:00,27,171,208,198
2012-11-26 11:00:00,38,198,249,236
2012-11-26 12:00:00,45,260,320,305
2012-11-26 13:00:00,46,250,312,295
2012-11-26 14:00:00,47,227,293,274
2012-11-26 15:00:00,46,241,305,287
2012-11-26 16:00:00,52,345,418,398
2012-11-26 17:00:00,54,537,615,591
2012-11-26 18:00:00,31,441,476,472
2012-11-26 19:00:00,26,336,365,362
2012-11-26 20:00:00,21,249,274,269
2012-11-26 21:00:00,17,192,211,209
2012-11-26 22:00:00,13,143,157,156
2012-11-26 23:00:00,8,88,95,96
2012-11-27 00:00:00,4,49,52,53
2012-11-27 01:00:00,2,25,28,28
2012-11-27 02:00:00,1,14,16,16
2012-11-27 03:00:00,0,5,6,5
2012-11-27 04:00:00,0,4,4,4
2012-11-27 05:00:00,0,19,18,19
2012-11-27 06:00:00,2,66,63,67
2012-11-27 07:00:00,3,111,105,113
2012-11-27 08:00:00,6,211,200,216
2012-11-27 09:00:00,13,232,237,245
2012-11-27 10:00:00,9,93,103,102
2012-11-27 11:00:00,9,97,107,106
2012-11-27 12:00:00,9,118,124,127
2012-11-27 13:00:00,10,117,126,127
2012-11-27 14:00:00,9,101,112,111
2012-11-27 15:00:00,19,183,206,202
2012-11-27 16:00:00,19,252,268,271
2012-11-27 17:00:00,20,394,398,415
2012-11-27 18:00:00,16,368,361,383
2012-11-27 19:00:00,14,287,287,301
2012-11-27 20:00:00,10,204,204,214
2012-11-27 21:00:00,8,154,153,161
2012-11-27 22:00:00,7,125,126,132
2012-11-27 23:00:00,4,79,79,83
2012-11-28 00:00:00,3,44,45,47
2012-11-28 01:00:00,1,24,25,25
2012-11-28 02:00:00,1,14,15,15
2012-11-28 03:00:00,0,8,9,9
2012-11-28 04:00:00,0,6,6,6
2012-11-28 05:00:00,0,20,19,20
2012-11-28 06:00:00,1,66,63,68
2012-11-28 07:00:00,5,182,173,187
2012-11-28 08:00:00,9,336,317,345
2012-11-28 09:00:00,14,250,254,264
2012-11-28 10:00:00,20,173,198,194
2012-11-28 11:00:00,25,193,225,218
2012-11-28 12:00:00,25,232,260,258
2012-11-28 13:00:00,28,235,270,264
2012-11-28 14:00:00,29,209,247,237
2012-11-28 15:00:00,30,228,267,258
2012-11-28 16:00:00,32,320,355,352
2012-11-28 17:00:00,35,513,542,548
2012-11-28 18:00:00,25,457,465,482
2012-11-28 19:00:00,21,346,356,367
2012-11-28 20:00:00,17,258,269,275
2012-11-28 21:00:00,12,192,198,204
2012-11-28 22:00:00,9,144,147,153
2012-11-28 23:00:00,6,95,98,102
2012-11-29 00:00:00,4,53,56,57
2012-11-29 01:00:00,2,27,29,29
2012-11-29 02:00:00,1,16,18,18
2012-11-29 04:00:00,0,7,7,7
2012-11-29 05:00:00,0,22,21,23
2012-11-29 06:00:00,2,76,73,78
2012-11-29 07:00:00,5,202,193,207
2012-11-29 08:00:00,9,361,340,371
2012-11-29 09:00:00,15,270,274,285
2012-11-29 10:00:00,19,175,197,194
2012-11-29 11:00:00,29,213,252,243
2012-11-29 12:00:00,32,266,305,298
2012-11-29 13:00:00,37,272,321,309
2012-11-29 14:00:00,31,225,268,256
2012-11-29 15:00:00,30,238,278,267
2012-11-29 16:00:00,32,337,373,369
2012-11-29 17:00:00,34,530,557,564
2012-11-29 18:00:00,25,481,490,506
2012-11-29 19:00:00,18,343,348,362
2012-11-29 20:00:00,15,256,262,271
2012-11-29 21:00:00,10,187,188,197
2012-11-29 22:00:00,9,147,149,155
2012-11-29 23:00:00,7,104,108,111
2012-11-30 00:00:00,5,54,58,59
2012-11-30 01:00:00,3,29,32,32
2012-11-30 02:00:00,2,17,20,19
2012-11-30 03:00:00,1,11,12,12
2012-11-30 04:00:00,1,8,8,8
2012-11-30 05:00:00,1,23,23,24
2012-11-30 06:00:00,2,77,75,79
2012-11-30 07:00:00,7,210,207,217
2012-11-30 08:00:00,12,369,356,381
2012-11-30 09:00:00,17,267,276,284
2012-11-30 10:00:00,25,186,216,210
2012-11-30 11:00:00,33,213,255,246
2012-11-30 12:00:00,42,285,338,327
2012-11-30 13:00:00,44,275,331,319
2012-11-30 14:00:00,45,248,309,293
2012-11-30 15:00:00,48,273,336,321
2012-11-30 16:00:00,49,380,442,429
2012-11-30 17:00:00,44,558,605,602
2012-11-30 18:00:00,33,507,533,540
2012-11-30 19:00:00,27,382,405,409
2012-11-30 20:00:00,21,281,300,302
2012-11-30 21:00:00,15,204,214,218
2012-11-30 22:00:00,13,163,173,176
2012-11-30 23:00:00,8,102,107,110
2012-12-20 00:00:00,3,55,57,59
2012-12-20 01:00:00,2,30,32,32
2012-12-20 02:00:00,1,17,19,19
2012-12-20 03:00:00,0,10,10,10
2012-12-20 04:00:00,0,7,7,7
2012-12-20 05:00:00,0,22,21,22
2012-12-20 06:00:00,1,78,72,79
2012-12-20 07:00:00,4,204,190,208
2012-12-20 08:00:00,9,383,356,392
2012-12-20 09:00:00,11,262,256,273
2012-12-20 10:00:00,14,173,189,188
2012-12-20 11:00:00,17,189,208,205
2012-12-20 12:00:00,20,246,266,266
2012-12-20 13:00:00,20,233,255,253
2012-12-20 14:00:00,20,210,237,230
2012-12-20 15:00:00,19,221,244,240
2012-12-20 16:00:00,18,295,304,313
2012-12-20 17:00:00,20,473,466,493
2012-12-20 18:00:00,16,439,422,455
2012-12-20 19:00:00,7,201,190,208
2012-12-20 20:00:00,5,149,143,155
2012-12-20 21:00:00,4,115,110,119
2012-12-20 22:00:00,3,87,83,90
2012-12-20 23:00:00,3,62,60,64
2012-12-21 00:00:00,1,20,21,21
2012-12-21 01:00:00,0,10,11,11
2012-12-21 02:00:00,0,6,6,6
2012-12-21 03:00:00,0,3,4,3
2012-12-21 04:00:00,0,4,4,4
2012-12-21 05:00:00,0,13,12,13
2012-12-21 06:00:00,1,44,41,44
2012-12-21 07:00:00,3,127,121,130
2012-12-21 08:00:00,6,233,220,239
2012-12-21 09:00:00,7,153,152,160
2012-12-21 10:00:00,10,108,120,118
2012-12-21 11:00:00,12,116,130,127
2012-12-21 12:00:00,13,147,160,160
2012-12-21 13:00:00,13,140,154,152
2012-12-21 14:00:00,13,124,141,137
2012-12-21 15:00:00,12,132,147,144
2012-12-21 16:00:00,13,185,195,198
2012-12-21 17:00:00,11,271,266,282
2012-12-21 18:00:00,9,256,245,265
2012-12-21 19:00:00,9,208,206,218
2012-12-21 20:00:00,7,157,158,165
2012-12-21 21:00:00,5,114,112,119
2012-12-21 22:00:00,4,90,89,94
2012-12-21 23:00:00,3,61,61,64
2012-12-22 00:00:00,3,26,31,30
2012-12-22 01:00:00,2,14,17,16
2012-12-22 02:00:00,1,8,10,9
2012-12-22 03:00:00,0,5,6,5
2012-12-22 04:00:00,0,4,5,4
2012-12-22 05:00:00,0,12,12,12
2012-12-22 06:00:00,2,40,43,42
2012-12-22 07:00:00,5,107,115,112
2012-12-22 08:00:00,10,194,206,204
2012-12-22 09:00:00,13,137,155,150
2012-12-22 10:00:00,16,90,113,106
2012-12-22 11:00:00,21,104,134,126
2012-12-22 12:00:00,22,126,156,148
2012-12-22 13:00:00,25,129,164,154
2012-12-22 14:00:00,25,115,151,140
2012-12-22 15:00:00,25,121,155,145
2012-12-22 16:00:00,25,167,202,192
2012-12-22 17:00:00,27,266,306,293
2012-12-22 18:00:00,18,233,258,251
2012-12-22 19:00:00,14,173,192,188
2012-12-22 20:00:00,12,134,152,146
2012-12-22 21:00:00,9,98,110,107
2012-12-22 22:00:00,7,76,86,84
2012-12-22 23:00:00,6,52,59,58
2012-12-23 00:00:00,3,24,29,27
2012-12-23 01:00:00,2,13,16,15
2012-12-23 02:00:00,1,7,9,8
2012-12-23 03:00:00,0,4,5,5
2012-12-23 04:00:00,0,3,4,3
2012-12-23 05:00:00,0,11,12,11
2012-12-23 06:00:00,1,34,36,36
2012-12-23 07:00:00,4,93,98,96
2012-12-23 08:00:00,7,168,175,175
2012-12-23 09:00:00,11,124,140,135
2012-12-23 10:00:00,14,79,98,93
2012-12-23 11:00:00,18,91,116,108
2012-12-23 12:00:00,24,122,155,146
2012-12-23 13:00:00,25,120,155,145
2012-12-23 14:00:00,27,108,145,135
2012-12-23 15:00:00,29,121,161,151
2012-12-23 16:00:00,29,166,207,195
2012-12-23 17:00:00,28,250,294,279
2012-12-23 18:00:00,22,235,269,257
2012-12-23 19:00:00,20,184,214,204
2012-12-23 20:00:00,12,124,142,136
2012-12-23 21:00:00,10,93,106,102
2012-12-23 22:00:00,8,71,82,79
2012-12-23 23:00:00,6,49,57,55
2012-12-24 00:00:00,1,27,28,28
2012-12-24 01:00:00,1,14,15,15
2012-12-24 02:00:00,0,8,8,8
2012-12-24 03:00:00,0,5,5,5
2012-12-24 05:00:00,0,10,9,10
2012-12-24 06:00:00,0,38,36,38
2012-12-24 07:00:00,2,104,99,106
2012-12-24 08:00:00,5,199,190,203
2012-12-24 09:00:00,5,128,127,133
2012-12-24 10:00:00,8,88,98,96
2012-12-24 11:00:00,9,93,105,102
2012-12-24 12:00:00,11,123,136,134
2012-12-24 13:00:00,4,67,72,72
2012-12-24 14:00:00,4,59,65,64
2012-12-24 15:00:00,4,61,65,65
2012-12-24 16:00:00,4,85,85,89
2012-12-24 17:00:00,5,135,130,140
2012-12-24 18:00:00,4,130,123,133
2012-12-24 19:00:00,5,150,145,155
2012-12-24 20:00:00,2,69,66,71
2012-12-24 21:00:00,2,54,52,56
2012-12-24 22:00:00,3,70,69,73
2012-12-24 23:00:00,1,29,28,30
2012-12-25 00:00:00,0,14,15,15
2012-12-25 01:00:00,1,12,13,13
2012-12-25 02:00:00,0,7,8,7
2012-12-25 04:00:00,0,3,3,3
2012-12-25 05:00:00,0,9,9,9
2012-12-25 06:00:00,0,33,32,33
2012-12-25 07:00:00,2,88,85,90
2012-12-25 08:00:00,6,181,179,187
2012-12-25 09:00:00,7,121,125,127
2012-12-25 10:00:00,11,88,104,99
2012-12-25 11:00:00,14,98,118,112
2012-12-25 12:00:00,16,124,145,140
2012-12-25 13:00:00,21,131,161,153
2012-12-25 14:00:00,21,117,148,138
2012-12-25 15:00:00,18,120,147,138
2012-12-25 16:00:00,17,158,181,176
2012-12-25 17:00:00,16,240,257,257
